log_id,user_id,department,timestamp,resource_accessed,action,data_volume_mb,resource_sensitivity,is_planted_anomaly,anomaly_reason
1997,EMP016,Marketing,2026-06-18 09:18:41.052553,Campaign_Dashboard,view,0.21,4,0,
5361,EMP039,Engineering,2026-06-18 09:18:42.052553,Bug_Tracker,view,0.19,6,0,
6432,EMP047,HR,2026-06-18 09:20:14.052553,Performance_Reviews,edit,0.66,9,0,
2345,EMP020,Marketing,2026-06-18 09:21:08.052553,Social_Media_Tools,view,0.12,4,0,
1281,EMP010,Finance,2026-06-18 09:21:14.052553,Tax_Records,view,1.85,9,0,
4948,EMP037,Finance,2026-06-18 09:21:34.052553,Payroll_DB,view,4.59,9,0,
373,EMP003,Engineering,2026-06-18 09:21:43.052553,Source_Code_Repo,edit,0.08,6,0,
4954,EMP037,Finance,2026-06-18 09:21:44.052553,Tax_Records,view,0.63,9,0,
4956,EMP037,Finance,2026-06-18 09:22:14.052553,Payroll_DB,view,0.91,9,0,
1052,EMP008,Sales,2026-06-18 09:23:52.052553,CRM_System,edit,0.31,6,0,
6426,EMP047,HR,2026-06-18 09:24:06.052553,Employee_Records,view,0.15,9,0,
914,EMP006,IT_Admin,2026-06-18 09:25:30.052553,Backup_System,edit,0.07,10,0,
4955,EMP037,Finance,2026-06-18 09:25:40.052553,Tax_Records,edit,0.3,9,0,
5360,EMP039,Engineering,2026-06-18 09:25:42.052553,Source_Code_Repo,view,0.4,6,0,
3726,EMP030,Finance,2026-06-18 09:26:24.052553,Tax_Records,edit,0.68,9,0,
2347,EMP020,Marketing,2026-06-18 09:26:41.052553,Social_Media_Tools,edit,1.5,4,0,
2003,EMP016,Marketing,2026-06-18 09:27:51.052553,Social_Media_Tools,edit,0.57,4,0,
1362,EMP011,HR,2026-06-18 09:27:56.052553,Employee_Records,view,0.51,9,0,
5516,EMP041,HR,2026-06-18 09:30:20.052553,Payroll_DB,view,0.5,9,0,
2001,EMP016,Marketing,2026-06-18 09:31:28.052553,Analytics_Portal,view,0.22,4,0,
5792,EMP043,IT_Admin,2026-06-18 09:31:44.052553,Server_Logs,view,0.74,10,0,
6591,EMP049,HR,2026-06-18 09:31:55.052553,Performance_Reviews,view,0.45,9,0,
2217,EMP018,Engineering,2026-06-18 09:32:41.052553,Cloud_Infra_Console,view,0.61,6,0,
1051,EMP008,Sales,2026-06-18 09:35:13.052553,Sales_Dashboard,download,0.64,6,0,
4105,EMP033,Sales,2026-06-18 09:36:15.052553,CRM_System,view,1.78,6,0,
4664,EMP036,HR,2026-06-18 09:37:15.052553,Recruitment_System,edit,0.29,9,0,
5514,EMP041,HR,2026-06-18 09:38:47.052553,Recruitment_System,view,0.28,9,0,
5789,EMP043,IT_Admin,2026-06-18 09:39:02.052553,Server_Logs,view,0.08,10,0,
3094,EMP026,Sales,2026-06-18 09:39:06.052553,CRM_System,view,1.25,6,0,
713,EMP005,IT_Admin,2026-06-18 09:39:25.052553,All_Systems_Console,view,1.01,10,0,
1695,EMP014,IT_Admin,2026-06-18 09:40:22.052553,Server_Logs,view,1.12,10,0,
6248,EMP046,Sales,2026-06-18 09:41:17.052553,CRM_System,edit,0.09,6,0,
2006,EMP016,Marketing,2026-06-18 09:41:43.052553,Campaign_Dashboard,download,12.8,4,0,
6429,EMP047,HR,2026-06-18 09:42:07.052553,Employee_Records,view,0.68,9,0,
6599,EMP049,HR,2026-06-18 09:43:01.052553,Recruitment_System,view,0.17,9,0,
192,EMP002,Finance,2026-06-18 09:44:38.052553,Budget_Sheets,view,0.09,9,0,
715,EMP005,IT_Admin,2026-06-18 09:45:51.052553,Server_Logs,download,0.05,10,0,
6755,EMP050,Marketing,2026-06-18 09:46:44.052553,Analytics_Portal,download,5.73,4,0,
376,EMP003,Engineering,2026-06-18 09:46:54.052553,CI_CD_Pipeline,view,1.56,6,0,
2844,EMP024,Marketing,2026-06-18 09:48:37.052553,Analytics_Portal,edit,0.31,4,0,
709,EMP005,IT_Admin,2026-06-18 09:48:45.052553,All_Systems_Console,view,1.32,10,0,
3579,EMP029,Finance,2026-06-18 09:48:45.052553,Invoice_System,view,0.32,9,0,
6596,EMP049,HR,2026-06-18 09:48:49.052553,Performance_Reviews,edit,1.41,9,0,
3729,EMP030,Finance,2026-06-18 09:49:28.052553,Invoice_System,edit,0.29,9,0,
514,EMP004,HR,2026-06-18 09:49:39.052553,Performance_Reviews,edit,1.77,9,0,
2470,EMP021,Engineering,2026-06-18 09:50:42.052553,Source_Code_Repo,edit,4.26,6,0,
4670,EMP036,HR,2026-06-18 09:54:33.052553,Employee_Records,view,0.35,9,0,
4953,EMP037,Finance,2026-06-18 09:54:40.052553,Invoice_System,edit,0.56,9,0,
2471,EMP021,Engineering,2026-06-18 09:55:52.052553,Bug_Tracker,view,0.86,6,0,
4104,EMP033,Sales,2026-06-18 09:56:30.052553,CRM_System,edit,0.87,6,0,
4110,EMP033,Sales,2026-06-18 09:58:16.052553,Sales_Dashboard,view,0.02,6,0,
5366,EMP039,Engineering,2026-06-18 09:59:40.052553,Source_Code_Repo,view,0.27,6,0,
6244,EMP046,Sales,2026-06-18 10:01:52.052553,Sales_Dashboard,view,0.48,6,0,
1370,EMP011,HR,2026-06-18 10:02:18.052553,Employee_Records,view,0.24,9,0,
1993,EMP016,Marketing,2026-06-18 10:04:35.052553,Analytics_Portal,view,0.18,4,0,
182,EMP002,Finance,2026-06-18 10:04:36.052553,Payroll_DB,view,0.3,9,0,
3391,EMP028,Marketing,2026-06-18 10:04:50.052553,Analytics_Portal,download,1.03,4,0,
4113,EMP033,Sales,2026-06-18 10:05:45.052553,Customer_Contracts,view,2.07,6,0,
4665,EMP036,HR,2026-06-18 10:05:53.052553,Recruitment_System,view,1.02,9,0,
2843,EMP024,Marketing,2026-06-18 10:07:08.052553,Social_Media_Tools,edit,2.91,4,0,
1696,EMP014,IT_Admin,2026-06-18 10:08:02.052553,All_Systems_Console,view,3.01,10,0,
3583,EMP029,Finance,2026-06-18 10:08:46.052553,Tax_Records,view,0.94,9,0,
513,EMP004,HR,2026-06-18 10:09:26.052553,Payroll_DB,view,0.41,9,0,
2842,EMP024,Marketing,2026-06-18 10:10:59.052553,Campaign_Dashboard,view,0.13,4,0,
518,EMP004,HR,2026-06-18 10:11:29.052553,Recruitment_System,view,1.33,9,0,
2469,EMP021,Engineering,2026-06-18 10:11:41.052553,Bug_Tracker,edit,0.13,6,0,
1517,EMP013,Sales,2026-06-18 10:12:18.052553,Pricing_Sheets,view,0.5,6,0,
711,EMP005,IT_Admin,2026-06-18 10:12:29.052553,All_Systems_Console,view,0.35,10,0,
2349,EMP020,Marketing,2026-06-18 10:13:34.052553,CRM_System,download,0.41,4,0,
1830,EMP015,IT_Admin,2026-06-18 10:14:35.052553,Backup_System,view,0.14,10,0,
1994,EMP016,Marketing,2026-06-18 10:16:11.052553,Campaign_Dashboard,download,17.5,4,0,
4109,EMP033,Sales,2026-06-18 10:16:22.052553,Customer_Contracts,view,4.15,6,0,
6592,EMP049,HR,2026-06-18 10:17:21.052553,Payroll_DB,view,0.47,9,0,
4666,EMP036,HR,2026-06-18 10:19:05.052553,Recruitment_System,view,1.09,9,0,
6757,EMP050,Marketing,2026-06-18 10:20:05.052553,CRM_System,view,0.73,4,0,
6527,EMP048,IT_Admin,2026-06-18 10:21:39.052553,Server_Logs,view,1.11,10,0,
3091,EMP026,Sales,2026-06-18 10:22:08.052553,Sales_Dashboard,edit,2.22,6,0,
910,EMP006,IT_Admin,2026-06-18 10:23:00.052553,Backup_System,view,0.01,10,0,
1833,EMP015,IT_Admin,2026-06-18 10:23:11.052553,All_Systems_Console,download,10.32,10,0,
5363,EMP039,Engineering,2026-06-18 10:24:04.052553,Cloud_Infra_Console,edit,0.78,6,0,
186,EMP002,Finance,2026-06-18 10:24:28.052553,Budget_Sheets,view,0.14,9,0,
2280,EMP019,HR,2026-06-18 10:25:04.052553,Performance_Reviews,view,1.6,9,0,
2467,EMP021,Engineering,2026-06-18 10:25:15.052553,Source_Code_Repo,view,0.21,6,0,
2008,EMP016,Marketing,2026-06-18 10:27:05.052553,Analytics_Portal,view,0.04,4,0,
4671,EMP036,HR,2026-06-18 10:27:28.052553,Recruitment_System,view,0.72,9,0,
371,EMP003,Engineering,2026-06-18 10:28:28.052553,CI_CD_Pipeline,view,0.04,6,0,
1369,EMP011,HR,2026-06-18 10:28:28.052553,Performance_Reviews,view,2.13,9,0,
5511,EMP041,HR,2026-06-18 10:28:31.052553,Recruitment_System,edit,1.27,9,0,
1687,EMP014,IT_Admin,2026-06-18 10:28:37.052553,Server_Logs,view,1.76,10,0,
517,EMP004,HR,2026-06-18 10:30:33.052553,Performance_Reviews,view,0.04,9,0,
1998,EMP016,Marketing,2026-06-18 10:31:51.052553,Analytics_Portal,edit,0.92,4,0,
3737,EMP030,Finance,2026-06-18 10:33:02.052553,Budget_Sheets,view,0.2,9,0,
516,EMP004,HR,2026-06-18 10:33:13.052553,Recruitment_System,download,6.13,9,0,
375,EMP003,Engineering,2026-06-18 10:35:43.052553,Bug_Tracker,view,0.07,6,0,
3736,EMP030,Finance,2026-06-18 10:35:54.052553,Budget_Sheets,view,0.56,9,0,
716,EMP005,IT_Admin,2026-06-18 10:37:05.052553,User_Access_Manager,view,4.8,10,0,
187,EMP002,Finance,2026-06-18 10:37:27.052553,Tax_Records,view,0.2,9,0,
4672,EMP036,HR,2026-06-18 10:39:17.052553,Payroll_DB,edit,0.14,9,0,
1054,EMP008,Sales,2026-06-18 10:39:38.052553,Sales_Dashboard,edit,0.46,6,0,
5679,EMP042,Engineering,2026-06-18 10:41:33.052553,CI_CD_Pipeline,view,0.43,6,0,
4673,EMP036,HR,2026-06-18 10:41:51.052553,Employee_Records,view,0.49,9,0,
6063,EMP045,IT_Admin,2026-06-18 10:41:56.052553,Backup_System,view,0.15,10,0,
2846,EMP024,Marketing,2026-06-18 10:42:31.052553,Social_Media_Tools,view,0.25,4,0,
4536,EMP035,Finance,2026-06-18 10:42:38.052553,Tax_Records,edit,0.28,9,0,
519,EMP004,HR,2026-06-18 10:43:49.052553,Recruitment_System,edit,1.86,9,0,
718,EMP005,IT_Admin,2026-06-18 10:44:09.052553,Backup_System,view,0.23,10,0,
6060,EMP045,IT_Admin,2026-06-18 10:45:11.052553,User_Access_Manager,download,7.48,10,0,
4535,EMP035,Finance,2026-06-18 10:46:14.052553,Invoice_System,view,0.3,9,0,
4108,EMP033,Sales,2026-06-18 10:46:28.052553,Sales_Dashboard,view,0.38,6,0,
5464,EMP040,IT_Admin,2026-06-18 10:46:44.052553,All_Systems_Console,edit,0.09,10,0,
1516,EMP013,Sales,2026-06-18 10:48:19.052553,Customer_Contracts,view,0.07,6,0,
6245,EMP046,Sales,2026-06-18 10:50:56.052553,CRM_System,view,0.65,6,0,
6754,EMP050,Marketing,2026-06-18 10:51:23.052553,CRM_System,view,0.95,4,0,
183,EMP002,Finance,2026-06-18 10:51:36.052553,Tax_Records,view,0.68,9,0,
911,EMP006,IT_Admin,2026-06-18 10:52:42.052553,Backup_System,view,0.95,10,0,
3394,EMP028,Marketing,2026-06-18 10:52:46.052553,CRM_System,view,1.87,4,0,
1280,EMP010,Finance,2026-06-18 10:54:58.052553,Payroll_DB,view,1.72,9,0,
4669,EMP036,HR,2026-06-18 10:56:13.052553,Performance_Reviews,view,0.41,9,0,
3731,EMP030,Finance,2026-06-18 10:57:50.052553,Budget_Sheets,view,0.31,9,0,
1832,EMP015,IT_Admin,2026-06-18 10:57:53.052553,Backup_System,download,1.45,10,0,
1999,EMP016,Marketing,2026-06-18 10:58:19.052553,Campaign_Dashboard,view,0.67,4,0,
4957,EMP037,Finance,2026-06-18 10:59:43.052553,Budget_Sheets,view,0.1,9,0,
3728,EMP030,Finance,2026-06-18 11:00:40.052553,Budget_Sheets,view,0.15,9,0,
4946,EMP037,Finance,2026-06-18 11:00:52.052553,Tax_Records,view,0.92,9,0,
5680,EMP042,Engineering,2026-06-18 11:02:32.052553,Bug_Tracker,view,0.13,6,0,
2216,EMP018,Engineering,2026-06-18 11:03:08.052553,Cloud_Infra_Console,view,1.21,6,0,
190,EMP002,Finance,2026-06-18 11:05:10.052553,Invoice_System,view,0.19,9,0,
2215,EMP018,Engineering,2026-06-18 11:11:15.052553,CI_CD_Pipeline,edit,0.04,6,0,
521,EMP004,HR,2026-06-18 11:14:19.052553,Recruitment_System,edit,0.23,9,0,
5365,EMP039,Engineering,2026-06-18 11:16:36.052553,Source_Code_Repo,edit,1.48,6,0,
3725,EMP030,Finance,2026-06-18 11:17:26.052553,Payroll_DB,view,2.97,9,0,
6594,EMP049,HR,2026-06-18 11:17:33.052553,Employee_Records,view,0.29,9,0,
4116,EMP033,Sales,2026-06-18 11:18:09.052553,Sales_Dashboard,view,2.85,6,0,
3734,EMP030,Finance,2026-06-18 11:18:18.052553,Tax_Records,view,1.29,9,0,
1367,EMP011,HR,2026-06-18 11:20:38.052553,Payroll_DB,view,0.03,9,0,
1694,EMP014,IT_Admin,2026-06-18 11:23:08.052553,Backup_System,edit,2.75,10,0,
4112,EMP033,Sales,2026-06-18 11:24:23.052553,CRM_System,edit,0.52,6,0,
6243,EMP046,Sales,2026-06-18 11:25:30.052553,Sales_Dashboard,edit,1.09,6,0,
2468,EMP021,Engineering,2026-06-18 11:25:31.052553,Cloud_Infra_Console,edit,0.46,6,0,
3395,EMP028,Marketing,2026-06-18 11:25:53.052553,CRM_System,view,0.6,4,0,
3390,EMP028,Marketing,2026-06-18 11:26:55.052553,Analytics_Portal,edit,0.34,4,0,
2005,EMP016,Marketing,2026-06-18 11:32:21.052553,Analytics_Portal,edit,0.82,4,0,
4115,EMP033,Sales,2026-06-18 11:33:59.052553,Pricing_Sheets,view,1.11,6,0,
3732,EMP030,Finance,2026-06-18 11:34:20.052553,Invoice_System,download,2.29,9,0,
1361,EMP011,HR,2026-06-18 11:36:22.052553,Performance_Reviews,edit,1.82,9,0,
3393,EMP028,Marketing,2026-06-18 11:38:41.052553,CRM_System,view,0.38,4,0,
3027,EMP025,Engineering,2026-06-18 11:39:31.052553,Cloud_Infra_Console,view,0.74,6,0,
5508,EMP041,HR,2026-06-18 11:39:43.052553,Performance_Reviews,edit,1.17,9,0,
5513,EMP041,HR,2026-06-18 11:42:13.052553,Payroll_DB,download,2.98,9,0,
6249,EMP046,Sales,2026-06-18 11:49:32.052553,Sales_Dashboard,view,0.06,6,0,
4106,EMP033,Sales,2026-06-18 11:51:01.052553,Sales_Dashboard,view,0.32,6,0,
710,EMP005,IT_Admin,2026-06-18 11:51:55.052553,User_Access_Manager,view,0.71,10,0,
5362,EMP039,Engineering,2026-06-18 11:53:46.052553,Bug_Tracker,edit,0.38,6,0,
5510,EMP041,HR,2026-06-18 11:55:20.052553,Payroll_DB,edit,0.82,9,0,
712,EMP005,IT_Admin,2026-06-18 11:55:31.052553,Server_Logs,view,2.07,10,0,
3392,EMP028,Marketing,2026-06-18 11:56:45.052553,CRM_System,edit,1.16,4,0,
5512,EMP041,HR,2026-06-18 11:57:11.052553,Performance_Reviews,view,1.03,9,0,
1365,EMP011,HR,2026-06-18 11:57:20.052553,Recruitment_System,edit,0.88,9,0,
5681,EMP042,Engineering,2026-06-18 12:56:11.052553,Source_Code_Repo,view,0.39,6,0,
520,EMP004,HR,2026-06-18 13:12:15.052553,Recruitment_System,view,1.64,9,0,
4114,EMP033,Sales,2026-06-18 13:44:35.052553,CRM_System,view,0.09,6,0,
1363,EMP011,HR,2026-06-18 14:11:35.052553,Performance_Reviews,view,0.17,9,0,
2718,EMP023,Finance,2026-06-19 06:11:46.052553,Payroll_DB,download,17.21,9,0,
6250,EMP046,Sales,2026-06-19 06:21:13.052553,Pricing_Sheets,edit,0.94,6,0,
6608,EMP049,HR,2026-06-19 06:30:18.052553,Performance_Reviews,view,3.65,9,0,
1154,EMP009,Finance,2026-06-19 06:34:57.052553,Budget_Sheets,edit,0.18,9,0,
3585,EMP029,Finance,2026-06-19 06:38:04.052553,Payroll_DB,edit,0.6,9,0,
3898,EMP031,Engineering,2026-06-19 06:41:41.052553,Bug_Tracker,view,0.81,6,0,
2015,EMP016,Marketing,2026-06-19 06:42:29.052553,Campaign_Dashboard,edit,0.08,4,0,
5794,EMP043,IT_Admin,2026-06-19 06:53:35.052553,All_Systems_Console,view,0.16,10,0,
5522,EMP041,HR,2026-06-19 06:55:59.052553,Performance_Reviews,view,2.2,9,0,
4118,EMP033,Sales,2026-06-19 07:04:14.052553,CRM_System,edit,0.57,6,0,
4122,EMP033,Sales,2026-06-19 07:06:17.052553,Customer_Contracts,view,0.47,6,0,
2354,EMP020,Marketing,2026-06-19 07:08:05.052553,Campaign_Dashboard,view,0.27,4,0,
3744,EMP030,Finance,2026-06-19 07:09:21.052553,Tax_Records,download,3.9,9,0,
3227,EMP027,Finance,2026-06-19 07:11:59.052553,Payroll_DB,view,1.69,9,0,
2353,EMP020,Marketing,2026-06-19 07:12:03.052553,Campaign_Dashboard,download,2.65,4,0,
2852,EMP024,Marketing,2026-06-19 07:12:31.052553,CRM_System,view,0.53,4,0,
2713,EMP023,Finance,2026-06-19 07:15:44.052553,Payroll_DB,view,2.68,9,0,
2019,EMP016,Marketing,2026-06-19 07:16:21.052553,Campaign_Dashboard,view,0.04,4,0,
3590,EMP029,Finance,2026-06-19 07:17:08.052553,Budget_Sheets,view,0.08,9,0,
4346,EMP034,IT_Admin,2026-06-19 07:17:55.052553,Server_Logs,edit,0.13,10,0,
4682,EMP036,HR,2026-06-19 07:20:55.052553,Performance_Reviews,edit,0.54,9,0,
4687,EMP036,HR,2026-06-19 07:21:46.052553,Performance_Reviews,download,3.29,9,0,
1058,EMP008,Sales,2026-06-19 07:23:44.052553,CRM_System,view,0.26,6,0,
5466,EMP040,IT_Admin,2026-06-19 07:28:54.052553,Backup_System,view,0.36,10,0,
1697,EMP014,IT_Admin,2026-06-19 07:29:29.052553,Backup_System,view,0.58,10,0,
5196,EMP038,Finance,2026-06-19 07:29:29.052553,Payroll_DB,edit,0.51,9,0,
6600,EMP049,HR,2026-06-19 07:35:02.052553,Payroll_DB,edit,2.97,9,0,
729,EMP005,IT_Admin,2026-06-19 07:36:47.052553,Backup_System,view,1.19,10,0,
5191,EMP038,Finance,2026-06-19 07:37:49.052553,Budget_Sheets,view,0.41,9,0,
195,EMP002,Finance,2026-06-19 07:40:37.052553,Invoice_System,view,0.04,9,0,
2613,EMP022,HR,2026-06-19 07:40:51.052553,Performance_Reviews,view,2.13,9,0,
4349,EMP034,IT_Admin,2026-06-19 07:42:59.052553,User_Access_Manager,edit,0.86,10,0,
2712,EMP023,Finance,2026-06-19 07:43:02.052553,Payroll_DB,edit,0.24,9,0,
1835,EMP015,IT_Admin,2026-06-19 07:43:05.052553,All_Systems_Console,view,1.81,10,0,
203,EMP002,Finance,2026-06-19 07:43:53.052553,Payroll_DB,download,0.19,9,0,
6435,EMP047,HR,2026-06-19 07:43:57.052553,Payroll_DB,download,5.51,9,0,
2848,EMP024,Marketing,2026-06-19 07:45:05.052553,Social_Media_Tools,view,0.11,4,0,
1459,EMP012,Sales,2026-06-19 07:45:28.052553,Pricing_Sheets,view,2.74,6,0,
1156,EMP009,Finance,2026-06-19 07:49:37.052553,Tax_Records,view,0.03,9,0,
3225,EMP027,Finance,2026-06-19 07:49:42.052553,Tax_Records,edit,0.76,9,0,
5198,EMP038,Finance,2026-06-19 07:51:22.052553,Invoice_System,view,0.2,9,0,
1701,EMP014,IT_Admin,2026-06-19 07:54:33.052553,Backup_System,edit,0.58,10,0,
916,EMP006,IT_Admin,2026-06-19 07:56:24.052553,Server_Logs,view,0.67,10,0,
4960,EMP037,Finance,2026-06-19 07:56:30.052553,Budget_Sheets,view,0.32,9,0,
4125,EMP033,Sales,2026-06-19 08:00:20.052553,Customer_Contracts,edit,0.97,6,0,
723,EMP005,IT_Admin,2026-06-19 08:00:31.052553,User_Access_Manager,view,3.17,10,0,
917,EMP006,IT_Admin,2026-06-19 08:02:16.052553,Backup_System,view,0.86,10,0,
6437,EMP047,HR,2026-06-19 08:04:18.052553,Performance_Reviews,edit,0.48,9,0,
2850,EMP024,Marketing,2026-06-19 08:04:31.052553,CRM_System,view,0.62,4,0,
2356,EMP020,Marketing,2026-06-19 08:05:27.052553,Analytics_Portal,view,0.01,4,0,
726,EMP005,IT_Admin,2026-06-19 08:05:36.052553,All_Systems_Console,edit,2.09,10,0,
6069,EMP045,IT_Admin,2026-06-19 08:06:53.052553,Backup_System,download,13.43,10,0,
2022,EMP016,Marketing,2026-06-19 08:07:00.052553,Campaign_Dashboard,edit,0.3,4,0,
2477,EMP021,Engineering,2026-06-19 08:08:06.052553,Cloud_Infra_Console,view,1.41,6,0,
385,EMP003,Engineering,2026-06-19 08:08:09.052553,Source_Code_Repo,view,0.44,6,0,
3586,EMP029,Finance,2026-06-19 08:08:09.052553,Budget_Sheets,edit,1.08,9,0,
1155,EMP009,Finance,2026-06-19 08:09:23.052553,Budget_Sheets,view,1.54,9,0,
1059,EMP008,Sales,2026-06-19 08:10:31.052553,Customer_Contracts,edit,0.28,6,0,
5800,EMP043,IT_Admin,2026-06-19 08:11:23.052553,All_Systems_Console,download,7.78,10,0,
1838,EMP015,IT_Admin,2026-06-19 08:12:21.052553,User_Access_Manager,view,0.93,10,0,
3897,EMP031,Engineering,2026-06-19 08:13:09.052553,Cloud_Infra_Console,view,0.42,6,0,
1702,EMP014,IT_Admin,2026-06-19 08:13:37.052553,Backup_System,edit,0.05,10,0,
3226,EMP027,Finance,2026-06-19 08:13:39.052553,Invoice_System,view,0.88,9,0,
6068,EMP045,IT_Admin,2026-06-19 08:14:02.052553,Server_Logs,view,2.9,10,0,
2612,EMP022,HR,2026-06-19 08:14:20.052553,Recruitment_System,view,0.84,9,0,
5193,EMP038,Finance,2026-06-19 08:15:26.052553,Invoice_System,edit,0.63,9,0,
6602,EMP049,HR,2026-06-19 08:16:17.052553,Payroll_DB,edit,0.73,9,0,
5369,EMP039,Engineering,2026-06-19 08:17:01.052553,Source_Code_Repo,view,0.76,6,0,
6433,EMP047,HR,2026-06-19 08:17:23.052553,Recruitment_System,view,0.81,9,0,
6605,EMP049,HR,2026-06-19 08:17:39.052553,Employee_Records,view,0.96,9,0,
5521,EMP041,HR,2026-06-19 08:18:07.052553,Employee_Records,view,0.18,9,0,
2010,EMP016,Marketing,2026-06-19 08:18:36.052553,CRM_System,view,0.01,4,0,
383,EMP003,Engineering,2026-06-19 08:19:11.052553,CI_CD_Pipeline,view,0.55,6,0,
3892,EMP031,Engineering,2026-06-19 08:20:38.052553,CI_CD_Pipeline,edit,0.8,6,0,
1698,EMP014,IT_Admin,2026-06-19 08:21:14.052553,Server_Logs,edit,1.03,10,0,
5195,EMP038,Finance,2026-06-19 08:22:33.052553,Invoice_System,view,0.73,9,0,
5370,EMP039,Engineering,2026-06-19 08:24:37.052553,CI_CD_Pipeline,view,0.12,6,0,
5192,EMP038,Finance,2026-06-19 08:25:02.052553,Invoice_System,download,1.17,9,0,
5518,EMP041,HR,2026-06-19 08:25:22.052553,Employee_Records,view,2.09,9,0,
1836,EMP015,IT_Admin,2026-06-19 08:25:44.052553,All_Systems_Console,edit,0.8,10,0,
5902,EMP044,IT_Admin,2026-06-19 08:26:01.052553,All_Systems_Console,view,0.81,10,0,
5200,EMP038,Finance,2026-06-19 08:27:44.052553,Invoice_System,view,2.14,9,0,
5371,EMP039,Engineering,2026-06-19 08:28:35.052553,Bug_Tracker,view,3.55,6,0,
3741,EMP030,Finance,2026-06-19 08:28:38.052553,Payroll_DB,edit,1.0,9,0,
2023,EMP016,Marketing,2026-06-19 08:29:44.052553,Analytics_Portal,edit,0.6,4,0,
6531,EMP048,IT_Admin,2026-06-19 08:31:17.052553,All_Systems_Console,edit,1.0,10,0,
725,EMP005,IT_Admin,2026-06-19 08:31:26.052553,Backup_System,view,0.36,10,0,
2162,EMP017,Marketing,2026-06-19 08:32:18.052553,CRM_System,view,1.84,4,0,
6612,EMP049,HR,2026-06-19 08:32:33.052553,Payroll_DB,edit,2.31,9,0,
4965,EMP037,Finance,2026-06-19 08:33:40.052553,Budget_Sheets,download,2.72,9,0,
728,EMP005,IT_Admin,2026-06-19 08:34:18.052553,User_Access_Manager,edit,0.9,10,0,
6066,EMP045,IT_Admin,2026-06-19 08:34:23.052553,All_Systems_Console,view,1.18,10,0,
6758,EMP050,Marketing,2026-06-19 08:34:26.052553,Campaign_Dashboard,edit,2.55,4,0,
5903,EMP044,IT_Admin,2026-06-19 08:35:15.052553,User_Access_Manager,view,0.69,10,0,
1700,EMP014,IT_Admin,2026-06-19 08:35:54.052553,User_Access_Manager,view,2.33,10,0,
3223,EMP027,Finance,2026-06-19 08:35:57.052553,Budget_Sheets,edit,3.01,9,0,
201,EMP002,Finance,2026-06-19 08:38:02.052553,Budget_Sheets,edit,0.96,9,0,
1061,EMP008,Sales,2026-06-19 08:39:12.052553,Customer_Contracts,view,0.06,6,0,
6256,EMP046,Sales,2026-06-19 08:40:20.052553,CRM_System,edit,0.1,6,0,
2611,EMP022,HR,2026-06-19 08:41:16.052553,Payroll_DB,edit,2.53,9,0,
381,EMP003,Engineering,2026-06-19 08:42:44.052553,Source_Code_Repo,edit,0.65,6,0,
5684,EMP042,Engineering,2026-06-19 08:43:04.052553,Cloud_Infra_Console,view,0.33,6,0,
26,EMP001,IT_Admin,2026-06-19 08:44:12.052553,Server_Logs,view,0.43,10,0,
530,EMP004,HR,2026-06-19 08:44:17.052553,Payroll_DB,view,1.1,9,0,
3221,EMP027,Finance,2026-06-19 08:45:09.052553,Budget_Sheets,view,0.24,9,0,
193,EMP002,Finance,2026-06-19 08:45:18.052553,Budget_Sheets,view,0.23,9,0,
1458,EMP012,Sales,2026-06-19 08:45:46.052553,CRM_System,view,1.8,6,0,
4345,EMP034,IT_Admin,2026-06-19 08:46:23.052553,Server_Logs,edit,0.03,10,0,
5798,EMP043,IT_Admin,2026-06-19 08:46:47.052553,Backup_System,view,0.75,10,0,
6763,EMP050,Marketing,2026-06-19 08:48:29.052553,CRM_System,view,1.94,4,0,
3587,EMP029,Finance,2026-06-19 08:48:51.052553,Invoice_System,view,0.9,9,0,
6065,EMP045,IT_Admin,2026-06-19 08:49:18.052553,User_Access_Manager,edit,0.11,10,0,
4123,EMP033,Sales,2026-06-19 08:49:29.052553,Pricing_Sheets,edit,2.6,6,0,
1699,EMP014,IT_Admin,2026-06-19 08:50:50.052553,User_Access_Manager,view,0.91,10,0,
4970,EMP037,Finance,2026-06-19 08:50:57.052553,Payroll_DB,download,0.6,9,0,
2016,EMP016,Marketing,2026-06-19 08:53:25.052553,CRM_System,view,0.11,4,0,
722,EMP005,IT_Admin,2026-06-19 08:53:28.052553,All_Systems_Console,edit,0.01,10,0,
2481,EMP021,Engineering,2026-06-19 08:53:37.052553,Source_Code_Repo,edit,0.41,6,0,
2161,EMP017,Marketing,2026-06-19 08:53:40.052553,Campaign_Dashboard,view,0.91,4,0,
2355,EMP020,Marketing,2026-06-19 08:53:50.052553,Campaign_Dashboard,view,0.41,4,0,
6606,EMP049,HR,2026-06-19 08:54:19.052553,Payroll_DB,view,0.19,9,0,
2716,EMP023,Finance,2026-06-19 08:55:29.052553,Payroll_DB,view,0.17,9,0,
988,EMP007,Sales,2026-06-19 08:55:45.052553,Customer_Contracts,edit,0.52,6,0,
2017,EMP016,Marketing,2026-06-19 08:56:45.052553,Social_Media_Tools,view,0.22,4,0,
4127,EMP033,Sales,2026-06-19 08:57:03.052553,Sales_Dashboard,view,0.38,6,0,
2615,EMP022,HR,2026-06-19 08:57:30.052553,Employee_Records,view,0.64,9,0,
6611,EMP049,HR,2026-06-19 08:58:43.052553,Payroll_DB,view,0.69,9,0,
